RP_AgeGrp,RP_Sex,RP_MarStat,RP_Educ,RP_EmpStat,RP_TotInc,SP_TotInc,HH_TotInc,ED002_C,HC001_C,RE001_C,TC001_C,TE001_C,
05,2,3,2,3,18775,0,18775,0,4065,300,25880,51124,
03,1,2,1,3,27000,0,27000,0,32,4658.05,30820.05,32026.05,
02,2,2,1,3,29000,0,29000,0,0,716,25562,25562,
04,2,1,1,2,48000,111200,159200,0,2080,1250,31292,76572,
04,1,1,1,2,46000,55750,101750,200,3657.15,1366,66049.07,103723.07,
06,2,3,1,3,27550,0,27550,0,355,0,9203,10953,
02,2,1,2,3,37000,0,37000,0,0,130,20930,21785,
06,1,1,4,3,20500,55500,76000,0,2510,2492,37090.42,54494.42,
01,2,2,1,3,26000,0,26000,0,55,520,12733.79,12778.79,
04,2,1,2,3,14000,43300,57300,0,9140,1902,29284,35234,
02,1,2,2,1,42175,0,42175,0,8170,1000,37464,46189,
05,1,1,4,3,88000,32200,124200,0,9495,986,86519.36,113119.36,
03,2,1,4,1,77300,80000,157300,750,0,3524,95837,142494,
01,1,2,4,1,67500,0,67500,0,345,1572,23916.02,41084.02,
06,2,3,3,3,35800,0,35800,0,540,1512,34368.1,38363.1,
06,1,1,4,3,122600,98000,220600,0,8305,8344,73381,158381,
02,1,2,3,1,56400,0,56400,600,325,4688,56018,73377,
02,2,1,4,2,32200,37075,71375,1750,660,340,34883,43948,
02,2,1,4,1,64500,97500,163000,15550.45,0,1564,82919.01,123623.01,
03,1,1,3,1,140225,5750,145975,2200,1650,2832,55597,98061,
04,2,1,3,2,5500,79200,84700,0,7080,3768,21228,47172,
02,1,1,4,1,85050,51900,136950,350,2235,4772.16,109776.68,150437.68,
01,1,2,2,1,15600,0,47850,0,1060.6,0,40294.72,46301.72,
03,1,2,4,1,85175,0,85175,0,2745.6,16344,104278.6,130359.6,
06,2,3,1,3,46050,0,46050,0,2200,1188,17497,26902,
03,2,2,4,1,145500,0,145500,200,2996.26,1496.2,40133.46,82332.46,
04,2,1,2,3,23300,33250,56550,0,3246.33,1008,20347.77,27996.77,
06,1,3,1,3,44150,0,44150,0,380,275.17,27207.28,33372.28,
03,2,1,4,2,33000,0,33000,0,1000,1202.21,29386.3,31087.3,
03,2,1,3,2,85000,190000,306350,3720,760,9908,50325,121190,
02,1,1,4,1,72725,18550,91275,18000,1205,3080,43837,69915,
01,1,1,4,2,15000,32000,158950,400,3115.4,4900,174959.53,202052.53,
04,1,1,4,1,102600,33000,214600,4450,6675,5185.86,96559.89,151163.89,
02,2,1,4,1,32400,48000,80400,0,1085.08,115,48753.08,69848.08,
04,2,2,4,3,39750,0,68350,800,8120,1214,100815.09,109865.09,
03,2,1,4,1,79500,151325,230825,5700,8765,9583,47814,137998,
04,2,1,3,2,94500,92000,186500,0,3010,2953.02,26589.25,73380.25,
02,2,1,2,1,38500,100225,138725,650,2201,2708.25,62325.25,105377.25,
05,1,3,2,3,35375,0,35375,0,28,1881,26100.17,29125.17,
03,1,1,2,1,150050,18250,168300,1150,5695,420,63030,111911,
05,2,3,1,3,19200,0,41700,0,2268,444,15894,17095.02,
03,2,2,4,1,61100,0,61100,0,410.5,1355,29362.06,45288.06,
05,2,3,3,2,31500,0,31500,0,17848,4504,58989.3,68269.3,
05,2,3,4,3,51000,0,51000,0,2890,5943.6,30489.6,37089.6,
03,1,2,1,3,34000,0,34000,0,802,0,22282.34,22282.34,
05,2,3,3,3,58000,0,109700,0,1080,1719,44209,63761,
03,2,1,1,3,22000,0,36500,0,0,0,15628.1,15628.1,
03,2,1,3,2,17400,56050,73450,1250,3820,142,37100.18,56444.18,
03,2,1,3,1,27300,72500,99800,900,12015,5705,63496,89751.84,
01,1,1,4,1,50050,67500,117550,100,1055,12698,61102,84625,
04,2,1,3,2,15600,55325,70925,0,2900,4489,19693,31025,
01,2,2,4,2,14100,0,14975,8070,200,132,28147.15,28982.15,
03,1,2,1,1,55000,0,55000,0,0,0,22388,36149,
04,2,1,2,1,46000,48775,152275,0,395,1724,22616.92,59124.92,
04,2,1,3,1,70000,82200,174300,3950.45,8860,4872.48,77810.05,126124.05,
02,2,2,3,2,51450,0,51450,1050,1795,0,18745,37991,
04,2,3,9,1,110150,0,110150,0,0,6032,105178.98,132086.98,
02,2,3,3,1,37500,0,37500,0,200,472,26436.54,28366.54,
02,1,1,2,2,8300,13900,76500,12550,1450,1505.04,84657.24,93674.24,
06,2,1,2,3,11500,29500,41000,0,3595,788,27362.27,28617.27,
05,2,1,4,3,33500,13000,46500,0,6862,1333,18414.37,20709.37,
06,2,3,1,3,23200,0,23200,0,2395,1104,12379.66,13274.66,
04,1,1,2,1,90000,31500,121500,0,995,960,94416.58,126021.58,
04,2,1,1,3,525,0,94025,4950,468,612,34003,53984,
03,2,3,3,1,53575,0,53575,400,1505,1360,43648,54751,
02,2,3,3,1,34750,0,34750,6150,1900,2016,57609.34,70562.34,
03,1,1,4,2,22400,46100,213000,16700,3000,6290,217891.31,313338.31,
02,2,1,2,2,30000,28700,58700,0,800,1200,38395,50402,
02,2,2,4,1,95000,0,95000,0,1435.04,1448,46226.04,83324.04,
05,1,1,4,1,12500,27500,40000,0,168,468,35907.04,39569.25,
01,2,1,3,2,27000,55000,82000,350,628,5194.65,31853.65,50788.65,
06,2,3,1,3,21675,0,21675,0,3381,1166,33463,35518,
03,1,1,3,1,108500,20800,129300,150,1500,2840,37905.04,75612.04,
02,1,3,1,1,85475,0,85475,0,0,3876,29278.32,47577.32,
04,1,1,2,3,1750,30000,50000,11500.45,0,200,34046.67,34979.67,
03,2,1,3,3,7600,70200,77800,0,910,320,35309,48883,
04,2,1,2,3,80150,77500,157650,0,1832.02,1544,27992.21,67897.21,
02,1,1,9,1,80000,30000,110000,0,0,335,98169.56,121121.56,
02,1,2,4,2,16800,0,16800,0,165,0,33465,34335,
03,1,2,3,2,20800,0,20800,0,150,1200,17185.28,20070.28,
04,2,1,3,1,53650,14675,68325,0,14395,2857,39632.34,55700.12,
03,1,1,4,1,47500,42000,90500,18950,3375,2224,155587,164712,
06,2,3,2,3,37500,0,37500,0,807,912,19885,31283.16,
05,1,1,2,2,79700,25500,105200,0,2269,1206,36195,56788,
03,1,1,3,1,33050,40000,73050,0,1639,580,31135.1,47751.1,
03,1,1,4,1,45000,39000,84475,0,860,2700.58,62738.58,81502.58,
06,1,1,1,3,21575,21000,42575,0,3440,0,13723,14323,
03,1,1,4,1,317500,113550,431050,1700,8175,38031.85,203659.42,415297.42,
02,1,2,3,1,24400,0,24400,0,365,624,9849,13285,
05,2,3,3,3,19600,0,19600,0,1120.1,1130,20524.83,32524.83,
03,1,1,3,1,67550,26000,93550,0,680.04,4592,80327.51,101980.51,
01,2,2,3,3,25000,0,25000,0,260,582,14290,14300,
05,2,1,3,2,10050,40800,50850,0,3025,3384,22360.56,25492.56,
04,2,1,4,2,47750,19500,67250,2900,6345,5052.13,52980.74,78823.74,
01,2,2,2,1,30750,0,30750,250,1400,0,30393,31877,
05,1,1,1,1,102300,14000,116300,0,2085,6700,29046,59537,
02,1,1,4,1,140050,38000,178050,300,1940,1656.1,106512.9,157453.9,
06,1,3,2,3,22000,0,22000,0,1945,873,15074,18954,
03,1,1,3,1,57550,35000,92550,1850,625,1020,52602,76058,
02,1,1,3,1,39050,33000,72050,0,2023,3024,45620,56982,
02,1,1,3,1,80000,3400,94475,6850,230,1562,39763.15,65532.15,
03,1,3,3,1,72500,0,170000,11150,6428.1,2502.6,137968.83,209064.83,
06,2,3,1,3,15000,0,15000,0,1200,672,21030,21430,
03,2,2,1,3,7000,0,25000,0,1260.15,1056,13630.15,13830.15,
03,2,3,2,3,8500,0,67000,0,0,1698,13160.16,19296.16,
05,2,1,3,1,13100,124600,151700,0,3050.18,2781,54167.58,84112.87,
05,2,1,4,3,16300,55300,71600,0,4441,616,23854,32199,
05,1,1,3,3,56000,53500,109500,0,0,6288,27389.2,53705.2,
03,1,2,1,2,36500,0,36500,0,1410,1212,15863,23053,
05,2,1,3,3,24650,47350,72000,0,2567,792,22146.2,39207.2,
01,2,2,4,1,52500,0,52500,150,765,50,92463.95,97364.95,
04,1,3,4,3,73500,0,73500,0,0,588,6075,24180,
05,2,1,2,3,12000,52050,64050,0,100,1752,24268.62,28838.62,
02,2,1,4,2,16000,65050,81050,0,2100,62,32716.16,51466.16,
05,1,3,1,3,20150,0,20150,0,1385,1620,25448.72,27118.72,
06,2,3,2,3,19550,0,19550,0,1375,948,12512,12807,
04,1,1,3,1,88000,31400,119400,0,925,776,20578.82,57863.68,
02,1,1,4,1,83900,109800,221150,2550,1401.05,1069.08,86414.82,146392.82,
03,2,1,2,1,36525,29175,65700,800,510,1414,19653,33062,
01,1,1,4,3,0,21000,21000,150,2345,1277.16,73827.65,80327.65,
03,1,1,4,1,125000,32600,158375,11950.18,2400,2132,108798,149706,
03,1,1,2,1,43000,7500,50500,0,1630.13,972,35255.36,49712.36,
02,2,2,4,1,90000,0,103500,2700,480,947,30848.63,64327.63,
02,1,1,4,1,148050,113400,261450,5350,1805,18220.26,78325.23,162590.23,
01,2,2,4,3,37750,0,37750,0,2550,1088,33758,35112,
01,1,1,3,1,75500,12350,87850,0,570.35,630,53926.91,77537.91,
04,1,3,3,1,44250,0,44250,0,2240.2,2472,23280.64,33479.64,
03,2,1,3,1,49350,62000,124725,0,3180.06,2852,66142.05,94812.05,
03,2,1,4,2,19750,72500,92250,250,507,2336,60775.45,75761.45,
04,1,1,3,1,46050,0,46050,0,1060,1044,20423.1,26810.1,
02,2,1,3,2,65000,15500,80500,0,940,4314,48474,69584,
02,2,1,3,1,24300,85175,109475,0,1490,9012,52433.42,88508.42,
03,1,2,9,1,141750,0,141750,0,120,2880,58716.46,99964.46,
06,1,3,3,3,21000,0,83500,0,400,1188,19708.5,37622.5,
01,2,2,3,1,101600,0,101600,0,0,3020,42104.96,74603.96,
05,2,3,2,3,21075,0,21075,0,168,2577.15,42571.51,43051.51,
04,2,1,2,1,24575,0,47100,0,2329.81,2644,26973.81,32704.81,
02,2,1,3,2,19950,38000,57950,1000,400.2,5780,43755.2,52738.2,
05,1,3,3,2,58350,0,58350,0,2520,1264,11827,24097.85,
04,1,1,1,3,35000,18750,53750,0,1560,1536,23148,24626,
06,1,1,1,3,36000,15000,51000,0,3975,0,30851,36701,
03,1,2,3,1,139000,0,139000,0,2245,3700,92099,141055,
04,1,3,2,3,75250,0,75250,0,551,8700,31732.8,52437.8,
02,2,2,4,1,97625,0,97625,0,1180,200,23943.45,46797.45,
01,2,2,2,1,26400,0,26400,0,780,1068,21849,26607,
03,1,1,3,1,57500,114750,172250,0,70.04,3559.2,35391.64,84614.64,
04,1,1,4,3,78650,45050,123700,500,1125,9136,169270,187670,
04,2,1,4,1,101000,34175,144600,2500,7300,6056,98506,137599,
03,2,3,2,2,22050,0,22050,50,0,746,15423,18246,
05,1,3,1,3,18725,0,30725,0,1440,1152,9980,10075,
02,2,1,3,1,23300,85000,108300,160,3501.05,4231.91,94675.56,121417.56,
03,1,1,2,1,29425,68250,97675,5000,1905,797,45235.87,77036.87,
03,1,1,3,1,45000,36250,81250,0,3940,1464,43541,65719,
02,1,2,3,1,45250,0,45250,0,140,1216,9703,21478,
05,2,3,2,2,76550,0,76550,50,875,760,23230.6,35040.6,
02,2,1,2,2,10650,85000,95650,900,2930,6573.24,88239.84,109841.84,
03,2,2,4,1,29525,0,29525,0,370,228,40872.61,47063.61,
05,2,3,4,3,19000,0,19000,0,0,0,7524,7524,
06,2,2,2,3,20000,0,20000,0,630,0,8938,10983,
06,2,2,1,3,17000,0,47450,0,2335,420,19721.03,25941.03,
02,1,3,3,2,12500,0,32100,0,112,500,46864.4,64756.4,
02,1,1,3,3,1550,76600,78150,0,4035,575.98,52543.42,70537.42,
04,2,1,3,3,475,120000,120475,0,1135,1516,16412.2,45843.2,
03,2,1,1,2,23000,42500,66250,0,600,1140,19558,30849,
06,1,3,1,3,39000,0,62300,0,689,864,43255,55555,
03,1,2,1,3,12000,0,12000,0,0,150,8818,8818,
06,1,3,1,3,24700,0,47450,0,2722,660,26833,28965,
05,1,3,2,3,24175,0,24175,0,2763,552,17942.15,22266.15,
03,1,1,2,1,17750,32750,50500,600,0,1260,24878,28181,
04,2,3,3,2,25025,0,57900,60,2044,4020,41584.3,47385.3,
05,1,1,1,1,38100,38700,76800,0,1245,612,24897,40364.28,
04,2,1,2,1,49600,-2850,46750,0,1990,768,37888,44847,
01,2,2,4,1,18000,0,18000,115,735,900,36983,37948,
02,1,1,3,1,100125,37100,137225,15550,5067,2594,102256,162981,
03,2,2,9,2,87500,0,120000,5450,1435,10225,96181.14,120794.14,
03,2,1,4,1,50325,125175,229175,9150,2993,3300,119470.51,191005.51,
04,2,1,4,2,77300,62575,139875,0,4404,2186.02,30086.64,57850.64,
06,2,3,1,3,21750,0,21750,0,610,600,12966,12986,
05,1,3,4,2,28050,0,28050,0,88,0,14385,17085,
04,1,1,4,2,255200,26950,282150,1350,11077.32,2068,65444.32,209283.32,
05,2,3,2,3,72325,0,72325,0,1675.21,420,13926.33,33976.33,
03,2,1,3,2,20400,55675,76075,0,1490,1764,43128,60170,
03,2,2,3,2,18400,0,18400,0,1120,716,44760,47373,
05,1,1,4,2,23200,6500,29700,0,1400.33,574,24861.71,28956.71,
04,2,3,1,1,26425,0,26425,0,1705,0,14465.61,18883.61,
03,2,1,4,3,76000,273000,370425,19050,3000,23800,346445.24,633239.24,
03,2,3,3,2,40150,0,122850,1400,5195,2881,63153.96,84040.96,
03,1,1,2,1,50625,80200,130825,300,2030,5560,50773,86013,
02,2,2,3,2,36500,0,36500,0,135,1388,27870,28819,
04,2,1,4,1,31000,34000,182900,4850,1000,1500,70078.71,116727.71,
04,1,1,3,1,270325,200125,502700,12550,3910,2860,75501.32,243884.32,
01,1,2,3,1,78125,0,78125,0,1415,3365,28788.21,52072.21,
02,2,1,3,3,14000,126050,140050,0,7505.15,5802,63560.15,101515.15,
02,2,1,4,2,42500,55050,97550,30,1460,2232,41178,59396.12,
04,1,1,2,2,44000,27500,71500,0,2925,2406,72214,93513,
05,2,1,2,3,14800,30500,45300,18150,2824,1120,59282,63562.67,
06,1,2,2,3,32500,0,32500,0,1200,1524,15184,15409,
03,2,1,3,1,67500,45000,119750,3700,2270,5966,62708,90231,
03,1,1,1,1,81025,7450,88475,1800,0,550,26053,54750,
04,1,1,4,2,3950,21250,25200,0,2300,9000,32884.56,36658.56,
04,1,3,1,1,44575,0,44575,0,800,0,27558,40826,
02,1,1,9,2,32600,112050,144650,200,0,5844.37,144989.05,185717,
04,2,3,3,1,65000,0,65000,0,1380,996,24661.39,41786.39,
03,2,1,4,1,45000,90000,165450,7600.54,2751,3020,127533.15,166216.15,
03,1,1,4,1,75400,75825,151225,415,3810,1420,43697,88699,
05,2,2,4,3,52050,0,52050,200,2035,600,26982,38621,
04,1,1,9,3,35250,40000,75250,30,136,815,25601.82,39325.82,
02,2,1,9,1,103750,83700,187450,10250,1839.21,2825,81515.93,117689.93,
04,2,1,9,2,67300,90450,157750,0,1340.74,2445,32121.29,68509.29,
03,1,3,4,1,92725,0,92725,0,1900,600,28585.03,52984.03,
05,2,3,4,3,35000,0,35000,0,700.3,1284,41005.78,45905.78,
01,2,2,4,2,9175,0,18575,3250,1813,1997,36206,36880,
05,1,1,4,3,81750,50675,132425,600,120,10891.2,41137.68,57910.68,
05,2,1,1,3,26400,22550,48950,0,2135,3064,17973,21028,
03,2,1,2,3,15600,125000,189850,0,10425,3652.2,62387.6,106135.6,
05,1,3,9,3,50000,0,50000,0,0,912,15928,35678,
04,1,2,3,1,41875,0,41875,0,1570,756,9181,19024,
05,2,1,3,3,34100,36000,70100,0,825,1302,46152.4,64452.4,
02,1,1,4,1,97675,77800,175475,0,500,0,106678.18,131796.18,
05,2,3,3,2,58775,0,58775,0,3050,1354,33115.21,54943.21,
05,2,1,2,3,10000,129000,275575,9901.35,4495.06,11665.49,202726.72,245705.72,
05,1,2,2,3,38500,0,38500,0,2025,1121,19226,23926,
02,1,1,2,1,82550,31050,113600,0,3940,391,33310.08,58925.08,
05,2,3,4,3,41500,0,41500,0,4335,10112,38173,46628,
03,2,3,2,2,56250,0,56250,0,0,0,29970.5,39382.5,
02,2,1,3,2,8700,67550,76250,1400,5564.26,2860.65,78114.42,93463.42,
01,1,1,4,1,64000,32000,96000,0,0,8044.97,49733.97,65339.97,
06,2,1,3,3,35000,79000,114000,0,200,612,11244,31544,
05,2,3,1,3,7500,0,7500,0,401,1680,17649.64,17834.64,
05,2,3,9,2,52500,0,52500,0,580,1172.54,27752.82,46391.95,
03,2,1,3,2,24500,98325,122825,0,2910,2120,36856.64,64399.64,
02,1,1,4,1,29400,14300,43700,750,2840,1758,23862.18,27919.18,
04,1,1,3,1,23250,22500,45750,0,5984.23,1145,25376.23,33963.23,
01,2,2,2,2,44500,0,44500,16900.81,3055,1830,45346.48,47899.48,
05,2,3,3,3,31000,0,31000,0,796,946,31060.24,37060.24,
04,1,3,1,1,52600,0,52600,0,200,880,27454,35924,
01,1,1,2,1,10450,40300,50750,0,1915,532,115853,125541.53,
02,1,2,3,2,30350,0,30350,0,925,240,14668,22110,
05,1,1,3,3,25000,39000,64000,0,786.14,29258,42518.14,44343.14,
03,1,2,4,2,6250,0,6250,0,100,0,16520.7,16520.7,
03,1,1,3,1,68225,38000,106225,3825,3851,9779,41652.48,74960.48,
02,1,1,3,1,92725,11650,104375,1240,160,1336,87609.36,113885.36,
03,2,2,4,3,1075,0,1075,0,600,0,21904,21904,
04,2,3,3,1,41250,0,41250,0,290,384,38178,50444,
03,1,1,3,1,85300,10500,95800,7950,1840,998,60310,85176,
01,2,2,2,3,575,0,575,0,2000,0,8808.38,9103.38,
05,2,1,2,3,7000,39500,67200,0,1580,1320,20251,25144,
05,1,1,4,1,90475,12050,102525,50,4610,3230,37910,55894.87,
04,1,3,3,2,47000,0,47000,0,2155,792,12818.05,23819.05,
06,1,1,2,3,51200,36500,87700,0,8610,2592,32256,53376,
04,1,3,4,2,37550,0,37550,0,1020,61580.09,96348.79,103492.79,
03,1,2,4,1,40000,0,40000,4000,5085,160,45554.79,53536.79,
03,2,1,2,1,85000,0,102300,9300,4970,3148,66811.1,93222.1,
04,2,1,2,3,9050,33500,42550,0,1300,936,15720,16020,
03,2,1,1,2,28000,33500,92000,3500,1380,871,28730,42653,
06,2,1,2,3,23500,18000,41500,0,312,600,8153,12113,
02,1,2,1,1,115875,0,115875,0,200,0,12484.6,47578.6,
03,1,1,4,1,85150,71850,157000,1200,2265,6696,113059,170713,
03,1,1,9,1,53425,9500,62925,0,2020,1724.54,46543.82,56632.82,
03,2,3,3,2,51400,0,51400,15950,4385,1249,40717.68,49691.68,
04,1,1,4,3,62500,64000,167200,10051.8,370.03,5440,53321.59,91669.59,
03,2,2,3,2,44750,0,44750,2900,2415,1573.04,29148.04,34709.04,
02,2,1,3,3,39000,74800,113800,800,3335,6708,122226,152423,
02,2,1,4,1,73400,89000,162400,9750,2410,1448,64139.04,114858.75,
03,2,1,4,1,106100,47400,166600,2160,2580,3188,49130,97957,
03,2,3,3,2,14000,0,18625,5350,5975,6916,78427,80766,
06,1,1,3,3,24500,13600,38100,0,800,1632,12891.24,13386.24,
05,1,1,3,2,98500,28500,127000,0,4850.13,2412,35336.17,76559.67,
04,1,1,3,3,26900,0,26900,0,800,1056,34107,36865,
02,2,1,3,2,14350,8250,22600,0,0,0,12192.43,12606.43,
05,1,1,3,3,29500,33000,62500,0,1954,2271,48882,54632,
04,2,3,4,3,13000,0,13000,0,250,648,7492,7597,
06,2,3,1,3,20075,0,20075,0,1100,576,19725,20930,
03,2,1,3,1,41150,110175,151325,500,680.08,2032,87449.76,131150.76,
04,2,1,2,3,28000,35100,63100,0,660,660,13384,24066,
04,2,1,4,1,104000,190000,305150,0,3751.92,23846,79197.55,184308.55,
03,2,1,2,1,46000,50775,123275,0,915,804,56864.94,86901.94,
03,1,1,3,1,65000,44900,109900,0,0,3833,24586,54303,
04,1,1,4,1,236800,36725,298225,2800,2700,15496,181575,333965,
03,1,1,4,1,116350,78400,194750,100,4332,2110,46195,95615,
03,1,1,3,1,79900,41700,121600,150,500,794,32407.36,57253.36,
04,2,2,4,3,39000,0,39000,0,1173.5,1076,33191.5,40046.5,
04,2,1,4,2,28000,103900,131900,0,1345,860,26899.34,62118.34,
06,2,3,3,3,50250,0,110150,0,158,432,21970,53727,
04,2,3,2,3,11500,0,55725,150,1970,2060.03,33102.03,42724.03,
03,2,3,1,3,16500,0,23000,0,0,468,11672,11672,
03,2,1,3,2,14250,116025,130275,0,0,200,74875.65,116831.65,
05,1,1,4,1,17750,25975,43725,0,6080,1812,41885,46698,
04,2,3,3,2,43000,0,43000,40,760,772,14703,23180,
01,1,1,2,2,12575,10000,22575,6950,0,140,27684,28485,
01,1,2,3,2,10850,0,38500,600,152,500,35804.53,42458.53,
04,2,3,3,1,110350,0,121150,4200,6187,1838,71433,113325,
02,1,1,3,2,30000,22250,52250,850,2016.2,1448,55175,63542,
04,2,1,3,1,8350,8025,16375,0,510,1448,26167.31,29726.35,
03,2,1,2,1,17700,57550,75250,50,4534.27,2589.17,40394.58,58923.58,
02,2,1,3,2,29500,102250,131750,27900,1200,1174,112701.96,145387.96,
04,2,2,1,3,13400,0,43900,0,378,840,9728,14015,
06,1,1,1,3,30000,52500,82500,0,6915,1428,35459,54859,
03,2,1,2,1,55000,200000,255000,0,0,2880,53259.8,156736.8,
06,1,1,1,3,21600,12100,33700,0,204,1344,14162.4,15802.4,
05,2,3,2,3,33250,0,33250,0,296,60,13940.55,15515.55,
01,2,2,1,3,9250,0,9250,0,40,0,7059.02,7059.02,
03,2,3,3,1,148100,0,153100,500,1385.13,4061.65,63407.9,103298.9,
05,1,1,1,3,29000,5750,34750,0,960,480,9568,9618,
05,2,1,1,3,15500,13000,28500,0,168,780,28123,28123,
03,2,3,1,3,11000,0,11000,0,0,0,10036,10141,
04,2,1,4,1,56500,13975,70475,0,500,564,25596.46,37162.46,
04,2,1,9,2,85400,220050,305450,0,1893.04,2650,52317.84,169623.84,
05,2,1,3,2,46000,58500,104500,0,8545,2672,34488.9,61619.9,
01,2,2,2,1,44050,0,59900,0,220,540.07,20287.07,28107.07,
02,1,2,4,1,50175,0,50175,0,730.06,1000,39581.77,54419.77,
01,2,2,9,1,44000,0,44000,0,1715.72,60,19545.93,26406.93,
06,1,3,1,3,19500,0,19500,0,184,540,14651.02,14801.02,
02,1,1,4,1,85850,55825,211675,0,200,0,67785.06,120087.06,
03,2,1,1,2,18000,9000,45000,0,2740,1224,46659,47159,
02,2,1,1,2,16600,30000,46600,0,1281.2,25,30584.6,35948.6,
03,1,1,4,1,77900,58500,137400,1050,0,390,60267.8,85375.8,
02,1,1,4,2,87800,51000,138800,0,3095.52,3812,55389.9,97652.9,
06,2,3,1,3,21300,0,21300,0,1114,888,12682,13832,
06,2,1,1,3,12675,24825,54425,0,3240,744,14612,16066,
06,2,1,3,3,29000,50225,79225,0,3385,2430,18252.51,40282.51,
06,2,3,1,3,23250,0,23250,0,950,0,11436,12724,
03,2,3,3,1,29875,0,103125,1400,1080,288,24440,41025,
04,1,3,2,1,6650,0,54925,0,800,0,15575,28617,
02,1,1,3,1,143050,6850,149900,400,11910.21,5889,86768.43,124336.43,
02,1,1,4,2,60000,3000,63000,0,0,400.24,31340.01,45084.01,
06,2,3,2,3,33300,0,33300,0,400,2136,19780.24,23280.24,
04,2,3,3,2,65750,0,65750,0,1080.03,792,17781.03,34224.03,
02,1,2,4,1,85750,0,85750,1750,2595,2125,51108,70663,
01,1,2,3,2,27525,0,90125,0,6400,1860,43080,57429,
03,1,3,3,2,67000,0,67000,0,2955,1851,19606.47,44951.91,
02,1,2,3,1,77500,0,77500,0,2140,800.56,31085.56,54088.56,
02,2,2,4,1,97500,0,97500,0,600,3960,46682.24,71386.24,
03,1,1,4,1,230400,54750,285150,3050,4130,15748,112345.73,224045.73,
05,1,1,2,3,21050,43800,64850,50,3376.81,3654,27664.51,47435.51,
06,2,3,2,3,24600,0,24600,0,72,1056,8393,8913,
05,1,1,3,3,6250,25750,47350,0,1225,0,27843,31991,
03,2,1,3,2,39500,82625,157875,0,2748,1863,57413.38,91511.38,
05,1,2,2,3,19000,0,43500,0,2698.52,996,19142.75,21037.75,
06,2,3,1,3,20825,0,20825,0,875,156,41418,42273,
04,2,3,4,1,88000,0,88000,0,2440,1761,46716.11,78712.11,
03,1,1,1,2,49000,26450,82950,450,5269,2628,35411.66,53619.66,
03,2,1,4,2,82750,130050,212800,500,9980,56862.5,191165.74,246352.74,
03,1,1,4,1,52600,52650,105250,1150,1665,4760,58534.64,84880.64,
05,1,1,1,3,35000,13000,48000,0,0,912,26036.05,26336.05,
03,2,1,4,1,100500,97675,198175,1700,14640.25,8472,125325.24,190804.24,
04,1,1,4,1,39050,14550,69750,0,136,1020,50102.79,63349.79,
02,2,1,3,2,54600,80000,134600,400,2800,1210,74566,128774,
02,2,1,3,1,60000,175125,235125,3700,955,33113,208970.36,292850.36,
03,2,1,1,2,28600,22725,76750,0,1905,3200,28603,39460,
04,2,1,2,1,55000,130000,185000,0,2655,8370.6,76539.71,131347.71,
02,1,1,4,2,32775,0,32775,500,300,180,27977,33746,
01,2,2,2,3,8650,0,65700,50,400,760,15912,25351,
03,2,1,3,1,80000,165550,279700,10350.09,1000,7514.12,122529.02,211886.02,
03,1,1,4,1,130175,96450,226625,19050,1195,6040,90182.05,155430.05,
03,1,3,3,1,41950,0,41950,6000,905.4,490,16835.4,27803.4,
05,1,1,3,3,26750,33000,59750,0,4931,906,17835,29187,
03,2,3,4,1,43150,0,109650,0,5817,2580,64413,94620.23,
05,1,1,3,3,24500,59300,83800,0,440,888,16657.98,38474.38,
03,1,1,3,2,21800,41600,63400,0,2040,660,33638,40104,
02,2,1,3,3,7000,31400,38400,4000,2325,450,15214,19948.22,
03,2,1,3,2,40575,100000,143775,0,1291.2,2084,53006.2,98839.2,
03,1,1,2,1,38400,20250,58650,320,2150,2586,28258,40761,
06,1,3,3,3,54225,0,54225,150,6576.2,40,21027.28,33599.28,
03,1,1,4,1,125000,36000,161000,250,2845,6386,54297,129399,
02,2,2,3,1,37750,0,37750,0,3040,1688.9,24951.7,27566.7,
06,2,3,3,3,31050,0,31050,0,2300,768,14896,18296,
03,1,1,4,2,121775,120350,266625,31550,6495.13,5576,135047.13,207394.13,
05,1,2,4,3,133000,0,133000,0,1400,22172.8,62154.96,97754.96,
05,1,3,1,3,19000,0,19000,0,1075,3556,24693,25643,
03,1,1,4,2,24250,63800,88050,500,1550,1700.05,55252.45,73540.45,
06,2,3,3,3,20875,0,20875,0,1133,848,16069,18769,
02,1,1,3,1,82000,36500,118500,0,1220,4138,58688.69,80715.69,
05,2,1,2,3,18250,68500,96750,0,3300,1056,22167,32292,
03,1,1,2,1,41125,10500,51625,250,299,3640,30634.39,34058.39,
05,1,1,3,3,56500,50000,106500,0,2310,708,54625,81442,
06,1,3,3,3,103000,0,103000,0,6260.04,904,35931.28,63831.28,
02,1,1,9,1,45000,43000,88000,150,1873.41,2800,87766.98,105498.98,
02,2,2,4,1,110000,0,110000,700,560,2880,45652,77592,
03,1,1,3,1,85200,32725,148175,11250,1930,8109.8,79631.8,115233.54,
04,1,3,2,1,90175,0,119975,0,1620,1356,32840,71890,
03,1,1,3,3,14350,9500,33350,9000,11259.1,13717,97922.5,99356.5,
03,2,1,4,3,12500,0,75525,10200,1770,2600,51520,61490,
03,2,3,4,1,48900,0,48900,0,7370,240,28038,31994,
03,2,1,2,2,17100,34000,51100,0,280,2110,9924,23600.13,
02,2,2,4,1,105000,0,105000,1264,610,2630.59,40223.03,76120.03,
